Val0,Val1,Val2,Val3,Val4,Val5,Val6,Val7,Val8,Val9,Val10,Val11,Val12,Val13,Val14,Val15,Score,Time,Agent,AgentHeur,Move,Trial,RandTilePos
0,0,0,2,2,0,64,4,8,16,8,2,0,0,0,32,512,0.8254411220550537,N/A,N/A,DOWN,0,4
0,2,0,2,0,0,0,4,2,0,64,2,8,16,8,32,512,0.7065126895904541,N/A,N/A,LEFT,0,1
4,0,0,0,4,0,0,2,2,64,2,0,8,16,8,32,516,0.7546112537384033,N/A,N/A,RIGHT,0,7
0,0,0,4,2,0,4,2,0,2,64,2,8,16,8,32,516,0.7978062629699707,N/A,N/A,RIGHT,0,4
0,0,2,4,0,2,4,2,0,2,64,2,8,16,8,32,516,0.49207091331481934,N/A,N/A,UP,0,2
8,4,2,4,0,16,4,4,0,0,64,32,0,2,8,0,524,0.7203183174133301,N/A,N/A,DOWN,0,13
0,0,2,0,2,4,4,0,0,16,64,8,8,2,8,32,532,0.7096521854400635,N/A,N/A,LEFT,0,4
2,0,0,0,2,8,2,0,16,64,8,0,8,2,8,32,540,0.5375180244445801,N/A,N/A,RIGHT,0,6
0,0,0,2,0,2,8,2,2,16,64,8,8,2,8,32,540,0.49430203437805176,N/A,N/A,LEFT,0,8
2,0,0,2,2,8,2,0,2,16,64,8,8,2,8,32,540,0.604022741317749,N/A,N/A,RIGHT,0,3
0,0,2,4,0,2,8,2,2,16,64,8,8,2,8,32,544,0.25202322006225586,N/A,N/A,UP,0,2
2,2,2,4,8,16,8,2,0,2,64,8,4,0,8,32,544,0.538201093673706,N/A,N/A,RIGHT,0,12
0,2,4,4,8,16,8,2,0,2,64,8,2,4,8,32,548,0.5538830757141113,N/A,N/A,UP,0,12
8,2,4,4,2,16,8,2,0,2,64,8,2,4,8,32,548,0.5891931056976318,N/A,N/A,LEFT,0,12
8,2,8,2,2,16,8,2,2,64,8,0,2,4,8,32,556,0.40686488151550293,N/A,N/A,DOWN,0,3
0,2,0,0,8,16,0,4,2,64,16,4,4,4,16,32,596,0.6302950382232666,N/A,N/A,LEFT,0,7
2,0,2,0,8,16,4,0,2,64,16,4,8,16,32,0,604,0.6120970249176025,N/A,N/A,RIGHT,0,2
0,2,0,4,0,8,16,4,2,64,16,4,0,8,16,32,608,0.5082230567932129,N/A,N/A,RIGHT,0,1
2,0,2,4,0,8,16,4,2,64,16,4,0,8,16,32,608,0.6824951171875,N/A,N/A,RIGHT,0,0
0,0,4,4,0,8,16,4,2,64,16,4,2,8,16,32,612,0.7168281078338623,N/A,N/A,LEFT,0,12
8,0,0,2,8,16,4,0,2,64,16,4,2,8,16,32,620,0.5743391513824463,N/A,N/A,LEFT,0,3
8,2,0,2,8,16,4,0,2,64,16,4,2,8,16,32,620,0.6485137939453125,N/A,N/A,DOWN,0,3
0,2,2,0,0,16,0,2,16,64,4,4,4,8,32,32,672,0.6620850563049316,N/A,N/A,LEFT,0,2
4,0,0,0,16,2,0,0,16,64,8,2,4,8,64,0,748,0.440032958984375,N/A,N/A,DOWN,0,11
0,2,0,0,4,2,0,0,32,64,8,0,4,8,64,2,780,0.6639349460601807,N/A,N/A,RIGHT,0,1
0,0,0,2,2,0,4,2,0,32,64,8,4,8,64,2,780,0.6994109153747559,N/A,N/A,DOWN,0,4
2,0,0,0,0,0,0,4,2,32,4,8,4,8,128,2,912,0.6403200626373291,N/A,N/A,DOWN,0,0
0,0,4,0,0,0,0,4,4,32,4,8,4,8,128,2,916,0.5980029106140137,N/A,N/A,DOWN,0,2
0,0,0,0,0,0,2,4,0,32,8,8,8,8,128,2,932,0.6206357479095459,N/A,N/A,RIGHT,0,6
2,0,0,0,0,0,2,4,0,0,32,16,0,16,128,2,964,0.8109729290008545,N/A,N/A,LEFT,0,0
2,0,0,2,2,4,0,0,32,16,0,0,16,128,2,0,964,0.6398699283599854,N/A,N/A,DOWN,0,3
0,0,2,0,4,4,0,0,32,16,0,0,16,128,2,2,968,0.597059965133667,N/A,N/A,LEFT,0,2
