Val0,Val1,Val2,Val3,Val4,Val5,Val6,Val7,Val8,Val9,Val10,Val11,Val12,Val13,Val14,Val15,Score,Time,Agent,AgentHeur,Move,Trial,RandTilePos
2,32,256,8,0,0,8,4,0,0,0,2,0,0,2,0,1888,0.39249515533447266,N/A,N/A,RIGHT,0,14
2,32,256,8,0,0,8,4,2,0,0,2,0,0,0,2,1888,0.3852112293243408,N/A,N/A,UP,0,8
4,32,256,8,0,0,8,4,2,0,0,4,0,0,0,0,1896,0.40906596183776855,N/A,N/A,UP,0,8
4,32,256,8,2,0,8,8,0,0,0,2,0,0,0,0,1904,0.3826479911804199,N/A,N/A,LEFT,0,11
4,32,256,8,2,16,0,0,2,0,0,0,0,0,2,0,1920,0.3828139305114746,N/A,N/A,UP,0,14
4,32,256,8,4,16,2,0,0,2,0,0,0,0,0,0,1924,0.36702609062194824,N/A,N/A,DOWN,0,9
0,4,0,0,0,32,0,0,0,16,256,0,8,2,2,8,1932,0.2574799060821533,N/A,N/A,RIGHT,0,1
0,0,0,4,0,0,0,32,2,0,16,256,0,8,4,8,1936,0.33202290534973145,N/A,N/A,UP,0,8
2,8,16,4,0,0,4,32,0,0,0,256,4,0,0,8,1936,0.2520420551300049,N/A,N/A,RIGHT,0,12
2,8,16,4,0,0,4,32,0,0,0,256,2,0,4,8,1936,0.25731992721557617,N/A,N/A,DOWN,0,12
0,0,0,4,2,0,0,32,0,0,16,256,4,8,8,8,1948,0.27582788467407227,N/A,N/A,RIGHT,0,4
0,0,0,4,2,0,2,32,0,0,16,256,0,4,8,16,1964,0.27585577964782715,N/A,N/A,LEFT,0,4
4,0,0,0,4,32,0,2,16,256,0,0,4,8,16,0,1968,0.25308799743652344,N/A,N/A,UP,0,7
8,32,16,2,16,256,0,0,4,8,0,0,0,2,0,0,1976,0.1916971206665039,N/A,N/A,RIGHT,0,13
8,32,16,2,0,0,16,256,0,0,4,8,2,0,0,2,1976,0.2447960376739502,N/A,N/A,UP,0,12
8,32,32,2,2,0,4,256,0,0,0,8,2,0,0,2,2008,0.2673342227935791,N/A,N/A,UP,0,12
8,32,32,2,4,0,4,256,0,0,0,8,0,0,2,2,2012,0.29312801361083984,N/A,N/A,LEFT,0,14
8,64,2,0,8,256,0,0,8,0,0,2,4,0,0,0,2088,0.3639979362487793,N/A,N/A,UP,0,11
16,64,2,2,8,256,0,0,4,0,0,0,0,2,0,0,2104,0.35213375091552734,N/A,N/A,LEFT,0,13
16,64,4,0,8,256,0,2,4,0,0,0,2,0,0,0,2108,0.29593515396118164,N/A,N/A,UP,0,7
16,64,4,2,8,256,2,0,4,0,0,0,2,0,0,0,2108,0.13382887840270996,N/A,N/A,DOWN,0,6
16,0,2,0,8,0,0,0,4,64,4,0,2,256,2,2,2108,0.22559595108032227,N/A,N/A,LEFT,0,2
16,2,0,2,8,0,0,0,4,64,4,0,2,256,4,0,2112,0.2406141757965088,N/A,N/A,RIGHT,0,3
0,0,16,4,0,2,0,8,0,4,64,4,0,2,256,4,2116,0.23899006843566895,N/A,N/A,DOWN,0,5
0,0,2,0,0,2,16,4,0,4,64,8,0,2,256,8,2124,0.23058581352233887,N/A,N/A,UP,0,2
0,2,2,4,0,4,16,16,0,2,64,0,4,0,256,0,2140,0.29155492782592773,N/A,N/A,RIGHT,0,12
0,0,4,4,0,2,4,32,0,0,2,64,0,0,4,256,2176,0.30109620094299316,N/A,N/A,LEFT,0,5
8,0,0,0,2,4,32,0,2,64,0,2,4,256,0,0,2184,0.3009181022644043,N/A,N/A,DOWN,0,11
0,0,0,0,8,4,0,0,4,64,2,0,4,256,32,2,2188,0.2435750961303711,N/A,N/A,DOWN,0,10
0,2,0,0,0,4,0,0,8,64,2,0,8,256,32,2,2196,0.29421305656433105,N/A,N/A,UP,0,1
16,2,2,2,0,4,32,0,2,64,0,0,0,256,0,0,2212,0.2707939147949219,N/A,N/A,LEFT,0,8
16,4,2,2,4,32,0,0,2,64,0,0,256,0,0,0,2216,0.23954415321350098,N/A,N/A,RIGHT,0,3
0,16,4,4,0,0,4,32,0,0,2,64,0,0,2,256,2220,0.3379940986633301,N/A,N/A,UP,0,14
0,16,8,4,0,0,4,32,0,0,0,64,0,0,2,256,2232,0.22192883491516113,N/A,N/A,UP,0,14
0,16,8,4,0,0,4,32,2,0,2,64,0,0,0,256,2232,0.2755289077758789,N/A,N/A,LEFT,0,8
16,8,4,0,4,32,0,0,4,64,0,0,256,2,0,0,2236,0.2198019027709961,N/A,N/A,UP,0,13
16,8,4,0,8,32,0,0,256,64,0,0,0,2,2,0,2244,0.2737100124359131,N/A,N/A,RIGHT,0,14
0,16,8,4,0,0,8,32,2,0,256,64,0,0,0,4,2248,0.29863595962524414,N/A,N/A,UP,0,8
