Val0, Val1, Val2, Val3, Val4, Val5, Val6, Val7, Val8, Val9, Val10, Val11, Val12, Val13, Val14, Val15, Score, Agent, AgentHeur, Move, Trial 
8, 2, 2, 0, 128, 4, 0, 0, 8, 16, 2, 2, 2, 8, 4, 16, 892, N/A, N/A, UP, 1
8, 2, 8, 2, 128, 4, 2, 16, 8, 16, 0, 0, 2, 8, 0, 0, 904, N/A, N/A, RIGHT, 1
8, 2, 8, 2, 128, 4, 2, 16, 0, 0, 8, 16, 0, 2, 2, 8, 904, N/A, N/A, RIGHT, 1
8, 2, 8, 2, 128, 4, 2, 16, 0, 2, 8, 16, 0, 0, 4, 8, 908, N/A, N/A, LEFT, 1
8, 2, 8, 2, 128, 4, 2, 16, 2, 8, 16, 0, 4, 8, 0, 2, 908, N/A, N/A, RIGHT, 1
8, 2, 8, 2, 128, 4, 2, 16, 2, 2, 8, 16, 0, 4, 8, 2, 908, N/A, N/A, RIGHT, 1
8, 2, 8, 2, 128, 4, 2, 16, 0, 4, 8, 16, 2, 4, 8, 2, 912, N/A, N/A, LEFT, 1
8, 2, 8, 2, 128, 4, 2, 16, 4, 8, 16, 2, 2, 4, 8, 2, 912, N/A, N/A, UP, 1
0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, N/A, N/A, DOWN, 2
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, N/A, N/A, RIGHT, 2
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, N/A, N/A, DOWN, 2
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 4, N/A, N/A, LEFT, 2
2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 4, N/A, N/A, UP, 2
4, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 8, N/A, N/A, DOWN, 2
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 8, 4, 0, 0, 16, N/A, N/A, UP, 2
8, 2, 2, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 16, N/A, N/A, RIGHT, 2
0, 0, 8, 4, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 4, 20, N/A, N/A, LEFT, 2
8, 4, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2, 20, N/A, N/A, RIGHT, 2
0, 0, 8, 4, 0, 0, 2, 4, 0, 0, 0, 2, 0, 0, 4, 2, 20, N/A, N/A, UP, 2
0, 0, 8, 8, 0, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 32, N/A, N/A, DOWN, 2
0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 2, 8, 0, 2, 4, 4, 32, N/A, N/A, UP, 2
0, 2, 8, 2, 0, 0, 2, 8, 2, 0, 4, 4, 0, 0, 0, 0, 32, N/A, N/A, UP, 2
2, 2, 8, 2, 0, 0, 2, 8, 0, 2, 4, 4, 0, 0, 0, 0, 32, N/A, N/A, RIGHT, 2
0, 4, 8, 2, 0, 0, 2, 8, 2, 0, 2, 8, 0, 0, 0, 0, 44, N/A, N/A, RIGHT, 2
0, 4, 8, 2, 0, 0, 2, 8, 2, 0, 4, 8, 0, 0, 0, 0, 48, N/A, N/A, DOWN, 2
0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 2, 2, 2, 4, 4, 16, 64, N/A, N/A, RIGHT, 2
0, 2, 0, 0, 0, 0, 8, 2, 0, 0, 0, 4, 0, 2, 8, 16, 76, N/A, N/A, UP, 2
0, 4, 16, 2, 0, 2, 0, 4, 0, 0, 0, 16, 0, 0, 0, 0, 96, N/A, N/A, DOWN, 2
2, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 4, 0, 2, 16, 16, 96, N/A, N/A, DOWN, 2
0, 0, 0, 0, 0, 0, 2, 2, 0, 4, 0, 4, 2, 2, 16, 16, 96, N/A, N/A, UP, 2
2, 4, 2, 2, 4, 2, 16, 4, 0, 0, 0, 16, 0, 0, 0, 0, 96, N/A, N/A, DOWN, 2
0, 0, 0, 0, 0, 2, 0, 2, 2, 4, 2, 4, 4, 2, 16, 16, 96, N/A, N/A, UP, 2
2, 2, 2, 2, 4, 4, 16, 4, 0, 2, 0, 16, 0, 2, 0, 0, 96, N/A, N/A, DOWN, 2
0, 0, 0, 0, 2, 0, 0, 2, 2, 2, 2, 4, 4, 8, 16, 16, 108, N/A, N/A, UP, 2
8, 2, 2, 2, 0, 8, 16, 4, 0, 0, 0, 16, 0, 0, 2, 0, 120, N/A, N/A, LEFT, 2
8, 4, 2, 2, 8, 16, 4, 0, 16, 0, 0, 0, 2, 0, 0, 0, 124, N/A, N/A, RIGHT, 2
0, 0, 0, 16, 0, 8, 16, 4, 0, 0, 2, 16, 0, 0, 0, 2, 152, N/A, N/A, DOWN, 2
0, 0, 0, 16, 0, 2, 0, 4, 0, 0, 16, 16, 0, 8, 2, 2, 152, N/A, N/A, UP, 2
0, 2, 16, 16, 2, 8, 2, 4, 0, 0, 0, 16, 0, 0, 0, 2, 152, N/A, N/A, UP, 2
2, 2, 16, 16, 0, 8, 2, 4, 0, 0, 0, 16, 2, 0, 0, 2, 152, N/A, N/A, UP, 2
4, 2, 16, 16, 0, 8, 2, 4, 2, 0, 0, 16, 0, 0, 0, 2, 156, N/A, N/A, RIGHT, 2
0, 4, 2, 32, 2, 8, 2, 4, 0, 0, 2, 16, 0, 0, 0, 2, 188, N/A, N/A, DOWN, 2
0, 2, 0, 32, 0, 0, 0, 4, 0, 4, 2, 16, 2, 8, 4, 2, 192, N/A, N/A, UP, 2
2, 2, 2, 32, 0, 4, 4, 4, 0, 8, 2, 16, 0, 0, 0, 2, 192, N/A, N/A, DOWN, 2
0, 0, 2, 32, 0, 2, 2, 4, 0, 4, 4, 16, 2, 8, 2, 2, 192, N/A, N/A, DOWN, 2
0, 0, 2, 32, 0, 2, 4, 4, 0, 4, 4, 16, 2, 8, 2, 2, 196, N/A, N/A, UP, 2
2, 2, 2, 32, 0, 4, 8, 4, 2, 8, 2, 16, 0, 0, 0, 2, 204, N/A, N/A, LEFT, 2
4, 2, 32, 0, 4, 8, 4, 0, 2, 8, 2, 16, 2, 0, 0, 2, 208, N/A, N/A, LEFT, 2
4, 2, 32, 0, 4, 8, 4, 0, 2, 8, 2, 16, 4, 2, 0, 0, 212, N/A, N/A, UP, 2
8, 2, 32, 16, 2, 16, 4, 2, 4, 2, 2, 0, 0, 0, 0, 0, 236, N/A, N/A, RIGHT, 2
8, 2, 32, 16, 2, 16, 4, 2, 0, 0, 0, 8, 0, 0, 4, 0, 248, N/A, N/A, RIGHT, 2
8, 2, 32, 16, 2, 16, 4, 2, 2, 0, 0, 8, 0, 0, 0, 4, 248, N/A, N/A, UP, 2
8, 2, 32, 16, 4, 16, 4, 2, 0, 0, 2, 8, 0, 0, 0, 4, 252, N/A, N/A, DOWN, 2
2, 0, 0, 16, 0, 0, 32, 2, 8, 2, 4, 8, 4, 16, 2, 4, 252, N/A, N/A, LEFT, 2
2, 16, 0, 0, 32, 2, 2, 0, 8, 2, 4, 8, 4, 16, 2, 4, 252, N/A, N/A, DOWN, 2
2, 2, 0, 0, 32, 16, 2, 0, 8, 4, 4, 8, 4, 16, 2, 4, 256, N/A, N/A, RIGHT, 2
0, 0, 0, 4, 0, 32, 16, 2, 0, 2, 16, 8, 4, 16, 2, 4, 284, N/A, N/A, DOWN, 2
0, 0, 0, 4, 0, 32, 2, 2, 0, 2, 32, 8, 4, 16, 2, 4, 316, N/A, N/A, RIGHT, 2
0, 0, 0, 4, 0, 2, 32, 4, 0, 2, 32, 8, 4, 16, 2, 4, 320, N/A, N/A, UP, 2
4, 4, 64, 16, 0, 16, 2, 4, 0, 0, 0, 2, 0, 0, 0, 0, 412, N/A, N/A, RIGHT, 2
0, 8, 64, 16, 2, 16, 2, 4, 0, 0, 0, 2, 0, 0, 0, 0, 420, N/A, N/A, DOWN, 2
0, 0, 2, 0, 0, 0, 0, 16, 0, 8, 64, 4, 2, 16, 2, 2, 420, N/A, N/A, UP, 2
2, 8, 2, 16, 2, 16, 64, 4, 0, 0, 2, 2, 0, 0, 0, 0, 420, N/A, N/A, LEFT, 2
2, 8, 2, 16, 2, 16, 64, 4, 4, 0, 2, 0, 0, 0, 0, 0, 424, N/A, N/A, LEFT, 2
2, 8, 2, 16, 2, 16, 64, 4, 4, 2, 0, 0, 0, 2, 0, 0, 424, N/A, N/A, RIGHT, 2
2, 8, 2, 16, 2, 16, 64, 4, 0, 0, 4, 2, 0, 0, 2, 2, 424, N/A, N/A, UP, 2
4, 8, 2, 16, 0, 16, 64, 4, 0, 0, 4, 4, 0, 2, 2, 0, 432, N/A, N/A, DOWN, 2
0, 0, 2, 0, 0, 8, 64, 2, 0, 16, 4, 16, 4, 2, 2, 8, 440, N/A, N/A, RIGHT, 2
0, 0, 0, 2, 0, 8, 64, 2, 2, 16, 4, 16, 0, 0, 8, 8, 452, N/A, N/A, LEFT, 2
2, 2, 0, 0, 8, 64, 2, 0, 2, 16, 4, 16, 16, 0, 0, 0, 468, N/A, N/A, RIGHT, 2
0, 0, 0, 4, 0, 8, 64, 2, 2, 16, 4, 16, 2, 0, 0, 16, 472, N/A, N/A, LEFT, 2
4, 0, 0, 2, 8, 64, 2, 0, 2, 16, 4, 16, 2, 16, 0, 0, 472, N/A, N/A, DOWN, 2
2, 0, 0, 0, 4, 0, 0, 0, 8, 64, 2, 2, 4, 32, 4, 16, 508, N/A, N/A, RIGHT, 2
0, 0, 2, 2, 0, 0, 0, 4, 0, 8, 64, 4, 4, 32, 4, 16, 512, N/A, N/A, DOWN, 2
0, 2, 0, 0, 0, 0, 2, 2, 0, 8, 64, 8, 4, 32, 4, 16, 520, N/A, N/A, DOWN, 2
0, 0, 0, 0, 2, 2, 2, 2, 0, 8, 64, 8, 4, 32, 4, 16, 520, N/A, N/A, UP, 2
2, 2, 2, 2, 4, 8, 64, 8, 0, 32, 4, 16, 0, 0, 2, 0, 520, N/A, N/A, DOWN, 2
0, 4, 2, 0, 0, 2, 64, 2, 2, 8, 4, 8, 4, 32, 2, 16, 520, N/A, N/A, UP, 2
2, 4, 2, 2, 4, 2, 64, 8, 0, 8, 4, 16, 0, 32, 2, 2, 520, N/A, N/A, DOWN, 2
0, 4, 2, 2, 2, 2, 64, 8, 2, 8, 4, 16, 4, 32, 2, 2, 520, N/A, N/A, RIGHT, 2
0, 0, 2, 8, 0, 4, 64, 8, 2, 8, 4, 16, 0, 4, 32, 4, 540, N/A, N/A, LEFT, 2
2, 8, 0, 0, 4, 64, 8, 2, 2, 8, 4, 16, 4, 32, 4, 0, 540, N/A, N/A, UP, 2
2, 8, 8, 2, 4, 64, 8, 16, 2, 8, 0, 0, 4, 32, 0, 2, 548, N/A, N/A, UP, 2
2, 8, 16, 2, 4, 64, 2, 16, 2, 8, 0, 2, 4, 32, 0, 0, 564, N/A, N/A, LEFT, 2
2, 8, 16, 2, 4, 64, 2, 16, 2, 8, 2, 2, 4, 32, 0, 0, 564, N/A, N/A, RIGHT, 2
2, 8, 16, 2, 4, 64, 2, 16, 0, 2, 8, 4, 0, 2, 4, 32, 568, N/A, N/A, LEFT, 2
2, 8, 16, 2, 4, 64, 2, 16, 2, 8, 4, 2, 2, 4, 32, 0, 568, N/A, N/A, UP, 2
2, 8, 16, 2, 4, 64, 2, 16, 4, 8, 4, 2, 4, 4, 32, 0, 572, N/A, N/A, LEFT, 2
2, 8, 16, 2, 4, 64, 2, 16, 4, 8, 4, 2, 8, 32, 2, 0, 580, N/A, N/A, RIGHT, 2
2, 8, 16, 2, 4, 64, 2, 16, 4, 8, 4, 2, 2, 8, 32, 2, 580, N/A, N/A, UP, 2
2, 8, 16, 2, 8, 64, 2, 16, 2, 16, 4, 4, 0, 2, 32, 0, 608, N/A, N/A, LEFT, 2
2, 8, 16, 2, 8, 64, 2, 16, 2, 16, 8, 0, 2, 32, 0, 2, 616, N/A, N/A, DOWN, 2
2, 8, 0, 0, 2, 64, 16, 2, 8, 16, 2, 16, 4, 32, 8, 2, 620, N/A, N/A, UP, 2
4, 8, 16, 2, 8, 64, 2, 16, 4, 16, 8, 2, 0, 32, 0, 2, 624, N/A, N/A, LEFT, 2
4, 8, 16, 2, 8, 64, 2, 16, 4, 16, 8, 2, 32, 2, 2, 0, 624, N/A, N/A, RIGHT, 2
4, 8, 16, 2, 8, 64, 2, 16, 4, 16, 8, 2, 2, 0, 32, 4, 628, N/A, N/A, RIGHT, 2
4, 8, 16, 2, 8, 64, 2, 16, 4, 16, 8, 2, 2, 2, 32, 4, 628, N/A, N/A, RIGHT, 2
0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, N/A, N/A, LEFT, 3
0, 2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, N/A, N/A, RIGHT, 3
2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, N/A, N/A, RIGHT, 3
0, 0, 0, 4, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 4, N/A, N/A, LEFT, 3
4, 0, 0, 2, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 8, N/A, N/A, UP, 3
8, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 16, N/A, N/A, LEFT, 3
8, 2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 16, N/A, N/A, DOWN, 3
0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 4, 2, 2, 0, 20, N/A, N/A, RIGHT, 3
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 2, 0, 0, 0, 8, 32, N/A, N/A, RIGHT, 3
0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 8, 2, 2, 0, 0, 8, 32, N/A, N/A, UP, 3
2, 0, 8, 4, 0, 2, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 36, N/A, N/A, RIGHT, 3
2, 2, 8, 4, 0, 0, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 36, N/A, N/A, DOWN, 3
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 4, 2, 2, 2, 8, 36, N/A, N/A, RIGHT, 3
0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 8, 4, 4, 2, 4, 8, 40, N/A, N/A, LEFT, 3
0, 4, 0, 0, 2, 0, 0, 0, 8, 4, 0, 0, 4, 2, 4, 8, 40, N/A, N/A, LEFT, 3
4, 0, 0, 0, 2, 0, 0, 4, 8, 4, 0, 0, 4, 2, 4, 8, 40, N/A, N/A, LEFT, 3
4, 2, 0, 0, 2, 4, 0, 0, 8, 4, 0, 0, 4, 2, 4, 8, 40, N/A, N/A, UP, 3
4, 2, 4, 8, 2, 8, 0, 0, 8, 2, 0, 0, 4, 2, 0, 0, 48, N/A, N/A, RIGHT, 3
4, 2, 4, 8, 0, 0, 2, 8, 0, 0, 8, 2, 2, 0, 4, 2, 48, N/A, N/A, DOWN, 3
0, 0, 4, 0, 2, 0, 2, 0, 4, 0, 8, 16, 2, 2, 4, 4, 68, N/A, N/A, RIGHT, 3
0, 0, 0, 4, 0, 2, 0, 4, 0, 4, 8, 16, 0, 0, 4, 8, 84, N/A, N/A, UP, 3
0, 2, 8, 8, 0, 4, 4, 16, 0, 0, 0, 8, 0, 0, 0, 2, 92, N/A, N/A, DOWN, 3
0, 0, 0, 8, 0, 0, 0, 16, 2, 2, 8, 8, 0, 4, 4, 2, 92, N/A, N/A, RIGHT, 3
0, 0, 0, 8, 0, 0, 0, 16, 2, 0, 4, 16, 0, 0, 8, 2, 120, N/A, N/A, LEFT, 3
8, 0, 0, 0, 16, 2, 0, 0, 2, 4, 16, 0, 8, 2, 0, 0, 120, N/A, N/A, RIGHT, 3
0, 0, 0, 8, 0, 0, 16, 2, 2, 2, 4, 16, 0, 0, 8, 2, 120, N/A, N/A, LEFT, 3
8, 4, 0, 0, 16, 2, 0, 0, 8, 16, 0, 0, 8, 2, 0, 0, 132, N/A, N/A, RIGHT, 3
0, 0, 8, 4, 0, 0, 16, 2, 0, 0, 8, 16, 0, 2, 8, 2, 132, N/A, N/A, LEFT, 3
8, 4, 0, 2, 16, 2, 0, 0, 8, 16, 0, 0, 2, 8, 2, 0, 132, N/A, N/A, UP, 3
8, 4, 2, 2, 16, 2, 0, 2, 8, 16, 0, 0, 2, 8, 0, 0, 132, N/A, N/A, DOWN, 3
8, 4, 0, 0, 16, 2, 0, 0, 8, 16, 2, 0, 2, 8, 2, 4, 136, N/A, N/A, DOWN, 3
8, 4, 0, 2, 16, 2, 0, 0, 8, 16, 0, 0, 2, 8, 4, 4, 140, N/A, N/A, LEFT, 3
8, 4, 2, 0, 16, 2, 2, 0, 8, 16, 0, 0, 2, 8, 8, 0, 148, N/A, N/A, UP, 3
8, 4, 4, 0, 16, 2, 8, 0, 8, 16, 0, 0, 2, 8, 0, 2, 152, N/A, N/A, RIGHT, 3
2, 0, 0, 16, 0, 16, 2, 8, 0, 0, 8, 16, 0, 2, 8, 2, 176, N/A, N/A, DOWN, 3
0, 0, 0, 16, 2, 0, 0, 8, 0, 16, 2, 16, 2, 2, 16, 2, 192, N/A, N/A, UP, 3
4, 16, 2, 16, 2, 2, 16, 8, 0, 0, 0, 16, 0, 0, 0, 2, 196, N/A, N/A, DOWN, 3
0, 2, 0, 16, 0, 0, 0, 8, 4, 16, 2, 16, 2, 2, 16, 2, 196, N/A, N/A, RIGHT, 3
0, 0, 2, 16, 0, 0, 0, 8, 4, 16, 2, 16, 2, 4, 16, 2, 200, N/A, N/A, LEFT, 3
2, 16, 0, 0, 8, 2, 0, 0, 4, 16, 2, 16, 2, 4, 16, 2, 200, N/A, N/A, UP, 3
2, 16, 2, 16, 8, 2, 16, 2, 4, 16, 0, 0, 2, 4, 2, 0, 200, N/A, N/A, DOWN, 3
2, 16, 2, 0, 8, 2, 2, 0, 4, 16, 16, 16, 2, 4, 2, 2, 200, N/A, N/A, UP, 3
2, 16, 4, 16, 8, 2, 16, 2, 4, 16, 2, 2, 2, 4, 0, 0, 204, N/A, N/A, RIGHT, 3
2, 16, 4, 16, 8, 2, 16, 2, 0, 4, 16, 4, 0, 2, 2, 4, 208, N/A, N/A, DOWN, 3
0, 16, 0, 0, 4, 2, 4, 16, 2, 4, 32, 2, 8, 2, 2, 8, 248, N/A, N/A, UP, 3
4, 16, 4, 16, 2, 2, 32, 2, 8, 4, 2, 8, 2, 2, 0, 0, 248, N/A, N/A, DOWN, 3
4, 16, 2, 0, 2, 2, 4, 16, 8, 4, 32, 2, 2, 2, 2, 8, 248, N/A, N/A, UP, 3
4, 16, 2, 16, 2, 2, 4, 2, 8, 4, 32, 8, 2, 2, 2, 2, 248, N/A, N/A, RIGHT, 3
4, 16, 2, 16, 0, 4, 4, 2, 8, 4, 32, 8, 2, 0, 4, 4, 260, N/A, N/A, LEFT, 3
4, 16, 2, 16, 8, 2, 0, 2, 8, 4, 32, 8, 2, 8, 0, 0, 276, N/A, N/A, RIGHT, 3
4, 16, 2, 16, 0, 0, 8, 4, 8, 4, 32, 8, 0, 2, 2, 8, 280, N/A, N/A, UP, 3
4, 16, 2, 16, 8, 4, 8, 4, 0, 2, 32, 16, 0, 0, 2, 2, 296, N/A, N/A, DOWN, 3
0, 2, 2, 16, 0, 16, 8, 4, 4, 4, 32, 16, 8, 2, 2, 2, 296, N/A, N/A, RIGHT, 3
0, 0, 4, 16, 0, 16, 8, 4, 2, 8, 32, 16, 0, 8, 2, 4, 312, N/A, N/A, DOWN, 3
0, 0, 4, 16, 0, 0, 8, 4, 2, 0, 32, 16, 2, 32, 2, 4, 360, N/A, N/A, RIGHT, 3
0, 2, 4, 16, 0, 0, 8, 4, 0, 2, 32, 16, 2, 32, 2, 4, 360, N/A, N/A, DOWN, 3
4, 0, 4, 16, 0, 0, 8, 4, 0, 4, 32, 16, 2, 32, 2, 4, 364, N/A, N/A, LEFT, 3
8, 16, 0, 0, 8, 4, 0, 4, 4, 32, 16, 0, 2, 32, 2, 4, 372, N/A, N/A, RIGHT, 3
0, 0, 8, 16, 2, 0, 0, 16, 0, 4, 32, 16, 2, 32, 2, 4, 396, N/A, N/A, RIGHT, 3
0, 2, 8, 16, 0, 0, 2, 16, 0, 4, 32, 16, 2, 32, 2, 4, 396, N/A, N/A, DOWN, 3
0, 0, 8, 0, 0, 2, 2, 16, 2, 4, 32, 32, 2, 32, 2, 4, 428, N/A, N/A, UP, 3
4, 2, 8, 16, 2, 4, 2, 32, 0, 32, 32, 4, 0, 0, 2, 0, 432, N/A, N/A, DOWN, 3
2, 0, 8, 0, 0, 2, 2, 16, 4, 4, 32, 32, 2, 32, 2, 4, 432, N/A, N/A, DOWN, 3
4, 0, 8, 0, 2, 2, 2, 16, 4, 4, 32, 32, 2, 32, 2, 4, 432, N/A, N/A, UP, 3
4, 2, 8, 16, 2, 4, 2, 32, 4, 32, 32, 4, 2, 2, 2, 0, 432, N/A, N/A, DOWN, 3
4, 2, 8, 2, 2, 4, 2, 16, 4, 32, 32, 32, 2, 2, 2, 4, 432, N/A, N/A, LEFT, 3
4, 2, 8, 2, 2, 4, 2, 16, 4, 64, 32, 4, 4, 2, 4, 0, 500, N/A, N/A, DOWN, 3
0, 2, 8, 2, 4, 4, 2, 2, 2, 64, 32, 16, 8, 2, 4, 4, 508, N/A, N/A, RIGHT, 3
0, 2, 8, 2, 0, 2, 4, 8, 2, 64, 32, 16, 0, 8, 2, 8, 528, N/A, N/A, DOWN, 3
0, 2, 8, 2, 0, 4, 4, 8, 0, 64, 32, 16, 2, 8, 2, 8, 532, N/A, N/A, LEFT, 3
2, 8, 2, 0, 16, 0, 0, 0, 64, 32, 16, 2, 2, 8, 2, 8, 556, N/A, N/A, UP, 3
2, 8, 2, 2, 16, 32, 16, 8, 64, 8, 2, 0, 2, 2, 0, 0, 556, N/A, N/A, LEFT, 3
2, 8, 4, 0, 16, 32, 16, 8, 64, 8, 2, 0, 4, 0, 0, 2, 564, N/A, N/A, RIGHT, 3
0, 2, 8, 4, 16, 32, 16, 8, 2, 64, 8, 2, 0, 0, 4, 2, 564, N/A, N/A, DOWN, 3
2, 0, 8, 0, 0, 2, 16, 4, 16, 32, 8, 8, 2, 64, 4, 4, 568, N/A, N/A, UP, 3
2, 2, 8, 4, 16, 32, 16, 8, 2, 64, 8, 4, 0, 2, 4, 0, 568, N/A, N/A, RIGHT, 3
2, 4, 8, 4, 16, 32, 16, 8, 2, 64, 8, 4, 0, 0, 2, 4, 572, N/A, N/A, DOWN, 3
2, 0, 8, 0, 2, 4, 16, 0, 16, 32, 8, 4, 2, 64, 2, 16, 596, N/A, N/A, RIGHT, 3
2, 0, 2, 8, 0, 2, 4, 16, 16, 32, 8, 4, 2, 64, 2, 16, 596, N/A, N/A, DOWN, 3
2, 0, 2, 8, 2, 2, 4, 16, 16, 32, 8, 4, 2, 64, 2, 16, 596, N/A, N/A, UP, 3
4, 2, 2, 8, 16, 32, 4, 16, 2, 64, 8, 4, 0, 2, 2, 16, 600, N/A, N/A, RIGHT, 3
2, 0, 8, 8, 16, 32, 4, 16, 2, 64, 8, 4, 0, 0, 4, 16, 616, N/A, N/A, DOWN, 3
0, 2, 8, 8, 2, 0, 4, 16, 16, 32, 8, 4, 2, 64, 4, 16, 616, N/A, N/A, UP, 3
2, 2, 8, 8, 16, 32, 4, 16, 2, 64, 8, 4, 0, 4, 4, 16, 616, N/A, N/A, RIGHT, 3
0, 2, 4, 16, 16, 32, 4, 16, 2, 64, 8, 4, 0, 0, 8, 16, 644, N/A, N/A, LEFT, 3
2, 4, 16, 4, 16, 32, 4, 16, 2, 64, 8, 4, 8, 16, 0, 0, 644, N/A, N/A, DOWN, 3
2, 4, 2, 0, 16, 32, 16, 4, 2, 64, 4, 16, 8, 16, 8, 4, 644, N/A, N/A, UP, 3
2, 4, 2, 4, 16, 32, 16, 16, 2, 64, 4, 4, 8, 16, 8, 2, 644, N/A, N/A, LEFT, 3
2, 4, 2, 4, 16, 32, 32, 0, 2, 64, 8, 2, 8, 16, 8, 2, 684, N/A, N/A, LEFT, 3
2, 4, 2, 4, 16, 64, 0, 2, 2, 64, 8, 2, 8, 16, 8, 2, 748, N/A, N/A, UP, 3
2, 4, 2, 4, 16, 128, 16, 4, 2, 16, 0, 2, 8, 0, 0, 2, 896, N/A, N/A, UP, 3
2, 4, 2, 8, 16, 128, 16, 4, 2, 16, 0, 0, 8, 0, 0, 2, 908, N/A, N/A, DOWN, 3
2, 0, 2, 0, 16, 4, 0, 8, 2, 128, 2, 4, 8, 16, 16, 2, 908, N/A, N/A, UP, 3
2, 4, 4, 8, 16, 128, 16, 4, 2, 16, 0, 2, 8, 4, 0, 0, 912, N/A, N/A, DOWN, 3
2, 4, 0, 0, 16, 128, 2, 8, 2, 16, 4, 4, 8, 4, 16, 2, 912, N/A, N/A, LEFT, 3
2, 4, 0, 0, 16, 128, 2, 8, 2, 16, 8, 2, 8, 4, 16, 2, 920, N/A, N/A, RIGHT, 3
2, 0, 2, 4, 16, 128, 2, 8, 2, 16, 8, 2, 8, 4, 16, 2, 920, N/A, N/A, LEFT, 3
8, 0, 2, 0, 16, 128, 2, 8, 2, 16, 8, 2, 8, 4, 16, 2, 932, N/A, N/A, UP, 3
8, 128, 4, 8, 16, 16, 8, 4, 2, 4, 16, 0, 8, 0, 0, 2, 940, N/A, N/A, DOWN, 3
8, 2, 0, 0, 16, 128, 4, 8, 2, 16, 8, 4, 8, 4, 16, 2, 940, N/A, N/A, RIGHT, 3
2, 0, 8, 2, 16, 128, 4, 8, 2, 16, 8, 4, 8, 4, 16, 2, 940, N/A, N/A, RIGHT, 3
2, 2, 8, 2, 16, 128, 4, 8, 2, 16, 8, 4, 8, 4, 16, 2, 940, N/A, N/A, RIGHT, 3
4, 4, 8, 2, 16, 128, 4, 8, 2, 16, 8, 4, 8, 4, 16, 2, 944, N/A, N/A, LEFT, 3
16, 2, 2, 0, 16, 128, 4, 8, 2, 16, 8, 4, 8, 4, 16, 2, 968, N/A, N/A, RIGHT, 3
0, 2, 16, 4, 16, 128, 4, 8, 2, 16, 8, 4, 8, 4, 16, 2, 972, N/A, N/A, LEFT, 3
2, 16, 4, 2, 16, 128, 4, 8, 2, 16, 8, 4, 8, 4, 16, 2, 972, N/A, N/A, UP, 3
2, 16, 32, 2, 16, 128, 2, 8, 2, 16, 0, 4, 8, 4, 0, 2, 1028, N/A, N/A, DOWN, 3
2, 16, 0, 2, 16, 128, 2, 8, 2, 16, 32, 4, 8, 4, 2, 2, 1028, N/A, N/A, LEFT, 3
2, 16, 2, 0, 16, 128, 2, 8, 2, 16, 32, 4, 8, 4, 4, 2, 1032, N/A, N/A, DOWN, 3
2, 16, 0, 2, 16, 128, 4, 8, 2, 16, 32, 4, 8, 4, 4, 2, 1036, N/A, N/A, RIGHT, 3
0, 2, 16, 2, 16, 128, 4, 8, 2, 16, 32, 4, 0, 2, 16, 2, 1060, N/A, N/A, UP, 3
16, 2, 16, 2, 2, 128, 4, 8, 0, 16, 32, 4, 2, 2, 16, 2, 1060, N/A, N/A, UP, 3
16, 2, 16, 2, 4, 128, 4, 8, 2, 16, 32, 4, 0, 2, 16, 2, 1064, N/A, N/A, DOWN, 3
2, 2, 16, 2, 16, 128, 4, 8, 4, 16, 32, 4, 2, 2, 16, 2, 1064, N/A, N/A, LEFT, 3
